"subject" "activity" "variable" "mean"
23 "walking" "tbodyaccjerkstdz" -0.0293115056033898
23 "walking" "tbodygyromeanx" -0.0631156870355932
23 "walking" "tbodygyromeany" -0.0640197920966102
23 "walking" "tbodygyromeanz" 0.10770045065339
23 "walking" "tbodygyrostdx" -0.494322648644068
23 "walking" "tbodygyrostdy" 0.25945722920339
23 "walking" "tbodygyrostdz" -0.209634887972881
23 "walking" "tbodygyrojerkmeanx" -0.0578128239067797
23 "walking" "tbodygyrojerkmeany" -0.0516704755661017
23 "walking" "tbodygyrojerkmeanz" -0.0903002524369492
23 "walking" "tbodygyrojerkstdx" -0.363969434576271
23 "walking" "tbodygyrojerkstdy" 0.295945926186441
23 "walking" "tbodygyrojerkstdz" -0.374456768135593
23 "walking" "tbodyaccmagmean" -0.0988770198220339
23 "walking" "tbodyaccmagstd" -0.209989354570847
23 "walking" "tgravityaccmagmean" -0.0988770198220339
23 "walking" "tgravityaccmagstd" -0.209989354570847
23 "walking" "tbodyaccjerkmagmean" -0.0670819655881356
23 "walking" "tbodyaccjerkmagstd" -0.0268194363050847
23 "walking" "tbodygyromagmean" -0.0120968259523729
23 "walking" "tbodygyromagstd" 0.163346451623729
23 "walking" "tbodygyrojerkmagmean" 0.0115305410508475
23 "walking" "tbodygyrojerkmagstd" 0.250173204117966
23 "walking" "fbodyaccmeanx" -0.275404187920339
23 "walking" "fbodyaccmeany" -0.0724367317966102
23 "walking" "fbodyaccmeanz" 0.0814081078542373
23 "walking" "fbodyaccstdx" -0.329807279830508
23 "walking" "fbodyaccstdy" -0.202524061966102
23 "walking" "fbodyaccstdz" 0.1161434407
23 "walking" "fbodyaccjerkmeanx" -0.290410454881356
23 "walking" "fbodyaccjerkmeany" -0.155488720747458
23 "walking" "fbodyaccjerkmeanz" -0.0572021324745763
23 "walking" "fbodyaccjerkstdx" -0.235172990305085
23 "walking" "fbodyaccjerkstdy" -0.0609753095355932
23 "walking" "fbodyaccjerkstdz" -0.00623647528983051
23 "walking" "fbodygyromeanx" -0.337619203050847
23 "walking" "fbodygyromeany" 0.195569461920339
23 "walking" "fbodygyromeanz" -0.194970369294915
23 "walking" "fbodygyrostdx" -0.545051691694915
23 "walking" "fbodygyrostdy" 0.286581518449153
23 "walking" "fbodygyrostdz" -0.287820868152542
23 "walking" "fbodyaccmagmean" -0.0942606311677966
23 "walking" "fbodyaccmagstd" -0.407577515762712
23 "walking" "fbodybodyaccjerkmagmean" -0.0180705701559322
23 "walking" "fbodybodyaccjerkmagstd" -0.0457372334118644
23 "walking" "fbodybodygyromagmean" 0.185078207383051
23 "walking" "fbodybodygyromagstd" -0.061476584759322
23 "walking" "fbodybodygyrojerkmagmean" 0.146618569064407
23 "walking" "fbodybodygyrojerkmagstd" 0.287834616098305
23 "walkingdownstairs" "tbodyaccmeanx" 0.289897411148148
23 "walkingdownstairs" "tbodyaccmeany" -0.0162111457238889
23 "walkingdownstairs" "tbodyaccmeanz" -0.0988123712574074
23 "walkingdownstairs" "tbodyaccstdx" 0.0441392843425926
23 "walkingdownstairs" "tbodyaccstdy" 0.10825903416963
23 "walkingdownstairs" "tbodyaccstdz" 0.229898742944444
23 "walkingdownstairs" "tgravityaccmeanx" 0.923711401296296
23 "walkingdownstairs" "tgravityaccmeany" -0.110028841648148
23 "walkingdownstairs" "tgravityaccmeanz" -0.153671532259259
23 "walkingdownstairs" "tgravityaccstdx" -0.950790837407407
23 "walkingdownstairs" "tgravityaccstdy" -0.93901254962963
23 "walkingdownstairs" "tgravityaccstdz" -0.905888257592593
23 "walkingdownstairs" "tbodyaccjerkmeanx" 0.0578010605648148
23 "walkingdownstairs" "tbodyaccjerkmeany" 0.0375005150740741
23 "walkingdownstairs" "tbodyaccjerkmeanz" -0.000982717101851849
23 "walkingdownstairs" "tbodyaccjerkstdx" 0.198947061775926
23 "walkingdownstairs" "tbodyaccjerkstdy" -0.0883301225796296
23 "walkingdownstairs" "tbodyaccjerkstdz" 0.0310157077775926
23 "walkingdownstairs" "tbodygyromeanx" -0.0578230190203704
23 "walkingdownstairs" "tbodygyromeany" -0.0853077464277778
23 "walkingdownstairs" "tbodygyromeanz" 0.0953602497222222
23 "walkingdownstairs" "tbodygyrostdx" -0.416133032777778
23 "walkingdownstairs" "tbodygyrostdy" 0.213825552277778
23 "walkingdownstairs" "tbodygyrostdz" -0.208702488240741
23 "walkingdownstairs" "tbodygyrojerkmeanx" -0.117725824412963
23 "walkingdownstairs" "tbodygyrojerkmeany" -0.0352891614740741
23 "walkingdownstairs" "tbodygyrojerkmeanz" -0.0293255016148148
23 "walkingdownstairs" "tbodygyrojerkstdx" -0.32301569962963
23 "walkingdownstairs" "tbodygyrojerkstdy" 0.146650121972222
23 "walkingdownstairs" "tbodygyrojerkstdz" -0.36786963962963
23 "walkingdownstairs" "tbodyaccmagmean" 0.127211137694444
23 "walkingdownstairs" "tbodyaccmagstd" 0.230363964351852
23 "walkingdownstairs" "tgravityaccmagmean" 0.127211137694444
23 "walkingdownstairs" "tgravityaccmagstd" 0.230363964351852
23 "walkingdownstairs" "tbodyaccjerkmagmean" 0.112982475627778
23 "walkingdownstairs" "tbodyaccjerkmagstd" 0.292087200087037
23 "walkingdownstairs" "tbodygyromagmean" 0.0390915481555556
23 "walkingdownstairs" "tbodygyromagstd" 0.0539972903222222
23 "walkingdownstairs" "tbodygyrojerkmagmean" -0.0463117766203704
23 "walkingdownstairs" "tbodygyrojerkmagstd" 0.0594908483888889
23 "walkingdownstairs" "fbodyaccmeanx" 0.205428216353704
23 "walkingdownstairs" "fbodyaccmeany" 0.0959432893981482
23 "walkingdownstairs" "fbodyaccmeanz" 0.280518877574074
23 "walkingdownstairs" "fbodyaccstdx" -0.0282962478037037
23 "walkingdownstairs" "fbodyaccstdy" 0.0432283686975926
23 "walkingdownstairs" "fbodyaccstdz" 0.0947940973814815
23 "walkingdownstairs" "fbodyaccjerkmeanx" 0.201542909494444
23 "walkingdownstairs" "fbodyaccjerkmeany" -0.0724504562777778
23 "walkingdownstairs" "fbodyaccjerkmeanz" 0.157775692377778
23 "walkingdownstairs" "fbodyaccjerkstdx" 0.0819587190574074
23 "walkingdownstairs" "fbodyaccjerkstdy" -0.177697841296296
23 "walkingdownstairs" "fbodyaccjerkstdz" -0.09851956305
23 "walkingdownstairs" "fbodygyromeanx" -0.214730713222222
23 "walkingdownstairs" "fbodygyromeany" 0.328817010088889
23 "walkingdownstairs" "fbodygyromeanz" -0.141266888477778
23 "walkingdownstairs" "fbodygyrostdx" -0.482598325037037
23 "walkingdownstairs" "fbodygyrostdy" 0.12605231802963
23 "walkingdownstairs" "fbodygyrostdz" -0.305896699222222
23 "walkingdownstairs" "fbodyaccmagmean" 0.364829993351852
23 "walkingdownstairs" "fbodyaccmagstd" -0.0453930349148148
23 "walkingdownstairs" "fbodybodyaccjerkmagmean" 0.335009724333333
23 "walkingdownstairs" "fbodybodyaccjerkmagstd" 0.2244805035
23 "walkingdownstairs" "fbodybodygyromagmean" 0.150825734842593
23 "walkingdownstairs" "fbodybodygyromagstd" -0.218930425944444
23 "walkingdownstairs" "fbodybodygyrojerkmagmean" 0.0746754643666667
23 "walkingdownstairs" "fbodybodygyrojerkmagstd" -0.0398573780185185
23 "walkingupstairs" "tbodyaccmeanx" 0.249995171031373
23 "walkingupstairs" "tbodyaccmeany" -0.0323844029237255
23 "walkingupstairs" "tbodyaccmeanz" -0.126890616782353
23 "walkingupstairs" "tbodyaccstdx" -0.243887818513725
23 "walkingupstairs" "tbodyaccstdy" 0.0448435785868627
23 "walkingupstairs" "tbodyaccstdz" 0.10080118935098
23 "walkingupstairs" "tgravityaccmeanx" 0.843438810196078
23 "walkingupstairs" "tgravityaccmeany" -0.214481808235294
23 "walkingupstairs" "tgravityaccmeanz" -0.35593445
23 "walkingupstairs" "tgravityaccstdx" -0.933344481568627
23 "walkingupstairs" "tgravityaccstdy" -0.910474557058824
23 "walkingupstairs" "tgravityaccstdz" -0.902065910392157
23 "walkingupstairs" "tbodyaccjerkmeanx" 0.0723649984647059
23 "walkingupstairs" "tbodyaccjerkmeany" 0.039986286827451
23 "walkingupstairs" "tbodyaccjerkmeanz" 0.0159234167843137
23 "walkingupstairs" "tbodyaccjerkstdx" -0.365398622764706
23 "walkingupstairs" "tbodyaccjerkstdy" -0.328225031
23 "walkingupstairs" "tbodyaccjerkstdz" -0.408094020392157
23 "walkingupstairs" "tbodygyromeanx" 0.0957940245941176
23 "walkingupstairs" "tbodygyromeany" -0.111564389137255
23 "walkingupstairs" "tbodygyromeanz" -0.0325557522333333
23 "walkingupstairs" "tbodygyrostdx" -0.550664576666667
23 "walkingupstairs" "tbodygyrostdy" -0.293681861176471
23 "walkingupstairs" "tbodygyrostdz" -0.0317301153392157
23 "walkingupstairs" "tbodygyrojerkmeanx" -0.109913094117647
23 "walkingupstairs" "tbodygyrojerkmeany" -0.0523943787039216
23 "walkingupstairs" "tbodygyrojerkmeanz" -0.0924998531372549
23 "walkingupstairs" "tbodygyrojerkstdx" -0.548318881568627
23 "walkingupstairs" "tbodygyrojerkstdy" -0.493514122352941
23 "walkingupstairs" "tbodygyrojerkstdz" -0.543765425882353
23 "walkingupstairs" "tbodyaccmagmean" -0.0117536873784314
23 "walkingupstairs" "tbodyaccmagstd" -0.271893714117647
23 "walkingupstairs" "tgravityaccmagmean" -0.0117536873784314
23 "walkingupstairs" "tgravityaccmagstd" -0.271893714117647
23 "walkingupstairs" "tbodyaccjerkmagmean" -0.311143885098039
23 "walkingupstairs" "tbodyaccjerkmagstd" -0.362708849411765
23 "walkingupstairs" "tbodygyromagmean" -0.156527148792745
23 "walkingupstairs" "tbodygyromagstd" -0.366732989313725
23 "walkingupstairs" "tbodygyrojerkmagmean" -0.504367150588235
23 "walkingupstairs" "tbodygyrojerkmagstd" -0.551275188627451
23 "walkingupstairs" "fbodyaccmeanx" -0.272605689568627
23 "walkingupstairs" "fbodyaccmeany" -0.0769773944803922
23 "walkingupstairs" "fbodyaccmeanz" -0.070577489272549
23 "walkingupstairs" "fbodyaccstdx" -0.234309548019608
23 "walkingupstairs" "fbodyaccstdy" 0.0380597405498039
23 "walkingupstairs" "fbodyaccstdz" 0.104508755759412
23 "walkingupstairs" "fbodyaccjerkmeanx" -0.365642513176471
23 "walkingupstairs" "fbodyaccjerkmeany" -0.326236287627451
23 "walkingupstairs" "fbodyaccjerkmeanz" -0.346605238039216
23 "walkingupstairs" "fbodyaccjerkstdx" -0.424877553333333
23 "walkingupstairs" "fbodyaccjerkstdy" -0.380894442941176
23 "walkingupstairs" "fbodyaccjerkstdz" -0.46895638372549
23 "walkingupstairs" "fbodygyromeanx" -0.430239229235294
23 "walkingupstairs" "fbodygyromeany" -0.290447408901961
23 "walkingupstairs" "fbodygyromeanz" -0.163001294113725
23 "walkingupstairs" "fbodygyrostdx" -0.590430783921569
23 "walkingupstairs" "fbodygyrostdy" -0.301619977058824
23 "walkingupstairs" "fbodygyrostdz" -0.0822521122215686
23 "walkingupstairs" "fbodyaccmagmean" -0.231382662235294
23 "walkingupstairs" "fbodyaccmagstd" -0.410047643333333
23 "walkingupstairs" "fbodybodyaccjerkmagmean" -0.302968064764706
23 "walkingupstairs" "fbodybodyaccjerkmagstd" -0.454324844901961
23 "walkingupstairs" "fbodybodygyromagmean" -0.380388292223529
23 "walkingupstairs" "fbodybodygyromagstd" -0.470491576431373
23 "walkingupstairs" "fbodybodygyrojerkmagmean" -0.51871565
23 "walkingupstairs" "fbodybodygyrojerkmagstd" -0.632659461568627
24 "laying" "tbodyaccmeanx" 0.272850494930556
24 "laying" "tbodyaccmeany" -0.0173555210111111
24 "laying" "tbodyaccmeanz" -0.107236237236111
24 "laying" "tbodyaccstdx" -0.967984021111111
24 "laying" "tbodyaccstdy" -0.983126461944444
24 "laying" "tbodyaccstdz" -0.973566958888889
24 "laying" "tgravityaccmeanx" -0.359292534027778
24 "laying" "tgravityaccmeany" 0.738430699305556
24 "laying" "tgravityaccmeanz" 0.683839909722222
24 "laying" "tgravityaccstdx" -0.960412164305556
24 "laying" "tgravityaccstdy" -0.993454358055556
24 "laying" "tgravityaccstdz" -0.979239668194444
24 "laying" "tbodyaccjerkmeanx" 0.08072123275
24 "laying" "tbodyaccjerkmeany" 0.0119819524179167
24 "laying" "tbodyaccjerkmeanz" -0.00589225849902778
24 "laying" "tbodyaccjerkstdx" -0.98636543375
24 "laying" "tbodyaccjerkstdy" -0.982430495
24 "laying" "tbodyaccjerkstdz" -0.983087366805556
24 "laying" "tbodygyromeanx" -0.0143679929444444
24 "laying" "tbodygyromeany" -0.0955538053611111
24 "laying" "tbodygyromeanz" 0.111730746333333
24 "laying" "tbodygyrostdx" -0.982651720138889
24 "laying" "tbodygyrostdy" -0.960299550972222
24 "laying" "tbodygyrostdz" -0.98170136125
24 "laying" "tbodygyrojerkmeanx" -0.102813809652778
24 "laying" "tbodygyrojerkmeany" -0.0382323710416667
24 "laying" "tbodygyrojerkmeanz" -0.0624116966805556
24 "laying" "tbodygyrojerkstdx" -0.979865720555556
24 "laying" "tbodygyrojerkstdy" -0.978091312777778
24 "laying" "tbodygyrojerkstdz" -0.992381595972222
24 "laying" "tbodyaccmagmean" -0.9718540425
24 "laying" "tbodyaccmagstd" -0.969354834166667
24 "laying" "tgravityaccmagmean" -0.9718540425
24 "laying" "tgravityaccmagstd" -0.969354834166667
24 "laying" "tbodyaccjerkmagmean" -0.985529270555556
24 "laying" "tbodyaccjerkmagstd" -0.983605927361111
24 "laying" "tbodygyromagmean" -0.953791512638889
24 "laying" "tbodygyromagstd" -0.957829934722222
24 "laying" "tbodygyrojerkmagmean" -0.982780873888889
24 "laying" "tbodygyrojerkmagstd" -0.978659102222222
24 "laying" "fbodyaccmeanx" -0.975893687083333
24 "laying" "fbodyaccmeany" -0.980830362083333
24 "laying" "fbodyaccmeanz" -0.976634815694444
24 "laying" "fbodyaccstdx" -0.965167081805556
24 "laying" "fbodyaccstdy" -0.984571808472222
24 "laying" "fbodyaccstdz" -0.973057781805556
24 "laying" "fbodyaccjerkmeanx" -0.985998546805556
24 "laying" "fbodyaccjerkmeany" -0.982140613888889
24 "laying" "fbodyaccjerkmeanz" -0.981549689583333
24 "laying" "fbodyaccjerkstdx" -0.988140517777778
24 "laying" "fbodyaccjerkstdy" -0.984124532361111
24 "laying" "fbodyaccjerkstdz" -0.983185637916667
24 "laying" "fbodygyromeanx" -0.976570564027778
24 "laying" "fbodygyromeany" -0.966111980277778
24 "laying" "fbodygyromeanz" -0.981093036111111
24 "laying" "fbodygyrostdx" -0.984713284166667
24 "laying" "fbodygyrostdy" -0.95779294875
24 "laying" "fbodygyrostdz" -0.983602745694445
24 "laying" "fbodyaccmagmean" -0.973171068055556
24 "laying" "fbodyaccmagstd" -0.971063024027778
24 "laying" "fbodybodyaccjerkmagmean" -0.983108084305556
24 "laying" "fbodybodyaccjerkmagstd" -0.98328511625
24 "laying" "fbodybodygyromagmean" -0.964001383472222
24 "laying" "fbodybodygyromagstd" -0.961369084583333
24 "laying" "fbodybodygyrojerkmagmean" -0.978596740694444
24 "laying" "fbodybodygyrojerkmagstd" -0.980096981111111
24 "sitting" "tbodyaccmeanx" 0.273475690147059
24 "sitting" "tbodyaccmeany" -0.0131255097938235
24 "sitting" "tbodyaccmeanz" -0.103041061426471
24 "sitting" "tbodyaccstdx" -0.990593766617647
24 "sitting" "tbodyaccstdy" -0.956255962058824
24 "sitting" "tbodyaccstdz" -0.957056111470588
24 "sitting" "tgravityaccmeanx" 0.919637604411765
24 "sitting" "tgravityaccmeany" 0.182254651955882
24 "sitting" "tgravityaccmeanz" 0.109559621020588
24 "sitting" "tgravityaccstdx" -0.989660149852941
24 "sitting" "tgravityaccstdy" -0.971692544705882
24 "sitting" "tgravityaccstdz" -0.963406795735294
24 "sitting" "tbodyaccjerkmeanx" 0.0763318528529412
24 "sitting" "tbodyaccjerkmeany" 0.00476702575745588
24 "sitting" "tbodyaccjerkmeanz" -0.00113300171426471
24 "sitting" "tbodyaccjerkstdx" -0.988564382205882
24 "sitting" "tbodyaccjerkstdy" -0.979573678088235
24 "sitting" "tbodyaccjerkstdz" -0.984662946764706
24 "sitting" "tbodygyromeanx" -0.0356229619955882
24 "sitting" "tbodygyromeany" -0.0750132697044118
24 "sitting" "tbodygyromeanz" 0.0800440230882353
24 "sitting" "tbodygyrostdx" -0.988111648676471
24 "sitting" "tbodygyrostdy" -0.977954005147059
24 "sitting" "tbodygyrostdz" -0.971277654117647
24 "sitting" "tbodygyrojerkmeanx" -0.0951782658382353
24 "sitting" "tbodygyrojerkmeany" -0.040616936
24 "sitting" "tbodygyrojerkmeanz" -0.051596655125
24 "sitting" "tbodygyrojerkstdx" -0.991442007794118
24 "sitting" "tbodygyrojerkstdy" -0.989780810588235
24 "sitting" "tbodygyrojerkstdz" -0.989850160294118
24 "sitting" "tbodyaccmagmean" -0.968979156470588
24 "sitting" "tbodyaccmagstd" -0.963779683235294
24 "sitting" "tgravityaccmagmean" -0.968979156470588
24 "sitting" "tgravityaccmagstd" -0.963779683235294
24 "sitting" "tbodyaccjerkmagmean" -0.985555822352941
24 "sitting" "tbodyaccjerkmagstd" -0.985418456176471
24 "sitting" "tbodygyromagmean" -0.964633252352941
24 "sitting" "tbodygyromagstd" -0.969257162647059
24 "sitting" "tbodygyrojerkmagmean" -0.991306424705882
24 "sitting" "tbodygyrojerkmagstd" -0.990724530735294
24 "sitting" "fbodyaccmeanx" -0.989529506764706
24 "sitting" "fbodyaccmeany" -0.962773200147059
24 "sitting" "fbodyaccmeanz" -0.966991781176471
24 "sitting" "fbodyaccstdx" -0.991100005441176
24 "sitting" "fbodyaccstdy" -0.954998005147059
24 "sitting" "fbodyaccstdz" -0.954402697794118
24 "sitting" "fbodyaccjerkmeanx" -0.988857403235294
24 "sitting" "fbodyaccjerkmeany" -0.979228238382353
24 "sitting" "fbodyaccjerkmeanz" -0.981971300147059
24 "sitting" "fbodyaccjerkstdx" -0.9892888075
24 "sitting" "fbodyaccjerkstdy" -0.981550132794118
24 "sitting" "fbodyaccjerkstdz" -0.986008449264706
24 "sitting" "fbodygyromeanx" -0.985676523823529
24 "sitting" "fbodygyromeany" -0.981200181176471
24 "sitting" "fbodygyromeanz" -0.974686891029412
24 "sitting" "fbodygyrostdx" -0.988891551764706
24 "sitting" "fbodygyrostdy" -0.976252427794118
24 "sitting" "fbodygyrostdz" -0.972851787647059
24 "sitting" "fbodyaccmagmean" -0.968905031470588
24 "sitting" "fbodyaccmagstd" -0.965852262058824
24 "sitting" "fbodybodyaccjerkmagmean" -0.984469962941177
24 "sitting" "fbodybodyaccjerkmagstd" -0.98561372
24 "sitting" "fbodybodygyromagmean" -0.977973720735294
24 "sitting" "fbodybodygyromagstd" -0.969105899117647
24 "sitting" "fbodybodygyrojerkmagmean" -0.990854751176471
24 "sitting" "fbodybodygyrojerkmagstd" -0.990933058235294
24 "standing" "tbodyaccmeanx" 0.280348883913043
24 "standing" "tbodyaccmeany" -0.0144785340348986
24 "standing" "tbodyaccmeanz" -0.108222553855072
24 "standing" "tbodyaccstdx" -0.98725587115942
24 "standing" "tbodyaccstdy" -0.936871974347826
24 "standing" "tbodyaccstdz" -0.930283530144928
24 "standing" "tgravityaccmeanx" 0.96644228
24 "standing" "tgravityaccmeany" -0.145201300942029
24 "standing" "tgravityaccmeanz" -0.0530585403536232
24 "standing" "tgravityaccstdx" -0.992197591884058
24 "standing" "tgravityaccstdy" -0.968155388695652
24 "standing" "tgravityaccstdz" -0.94618494942029
24 "standing" "tbodyaccjerkmeanx" 0.0746177416521739
24 "standing" "tbodyaccjerkmeany" 0.0109839689101449
24 "standing" "tbodyaccjerkmeanz" -0.00358774904913043
24 "standing" "tbodyaccjerkstdx" -0.980573836811594
24 "standing" "tbodyaccjerkstdy" -0.967745638695652
24 "standing" "tbodyaccjerkstdz" -0.977716354927536
24 "standing" "tbodygyromeanx" -0.0278611511434783
24 "standing" "tbodygyromeany" -0.0692546674492754
24 "standing" "tbodygyromeanz" 0.077124614942029
24 "standing" "tbodygyrostdx" -0.960738660289855
24 "standing" "tbodygyrostdy" -0.967298518695652
24 "standing" "tbodygyrostdz" -0.969958678115942
24 "standing" "tbodygyrojerkmeanx" -0.0991947719855072
24 "standing" "tbodygyrojerkmeany" -0.0431738608
24 "standing" "tbodygyrojerkmeanz" -0.0517180379565217
24 "standing" "tbodygyrojerkstdx" -0.975856809130435
24 "standing" "tbodygyrojerkstdy" -0.981983572028985
24 "standing" "tbodygyrojerkstdz" -0.983276883478261
24 "standing" "tbodyaccmagmean" -0.950061017681159
24 "standing" "tbodyaccmagstd" -0.94790101173913
24 "standing" "tgravityaccmagmean" -0.950061017681159
24 "standing" "tgravityaccmagstd" -0.94790101173913
24 "standing" "tbodyaccjerkmagmean" -0.977620953913043
24 "standing" "tbodyaccjerkmagstd" -0.973108343043478
24 "standing" "tbodygyromagmean" -0.954518594057971
24 "standing" "tbodygyromagstd" -0.95310477884058
24 "standing" "tbodygyrojerkmagmean" -0.982387268985507
24 "standing" "tbodygyrojerkmagstd" -0.979995718695652
24 "standing" "fbodyaccmeanx" -0.984183633623188
24 "standing" "fbodyaccmeany" -0.948970158405797
24 "standing" "fbodyaccmeanz" -0.953817599275362
24 "standing" "fbodyaccstdx" -0.988851853478261
24 "standing" "fbodyaccstdy" -0.934454791304348
24 "standing" "fbodyaccstdz" -0.923802467681159
24 "standing" "fbodyaccjerkmeanx" -0.98116164057971
24 "standing" "fbodyaccjerkmeany" -0.967720592463768
24 "standing" "fbodyaccjerkmeanz" -0.974170468405797
24 "standing" "fbodyaccjerkstdx" -0.981721691014493
24 "standing" "fbodyaccjerkstdy" -0.970228184202899
24 "standing" "fbodyaccjerkstdz" -0.979936740869565
24 "standing" "fbodygyromeanx" -0.958540187246377
24 "standing" "fbodygyromeany" -0.970426493768116
24 "standing" "fbodygyromeanz" -0.970133388405797
24 "standing" "fbodygyrostdx" -0.961885695217391
24 "standing" "fbodygyrostdy" -0.965798055507246
24 "standing" "fbodygyrostdz" -0.972688652173913
24 "standing" "fbodyaccmagmean" -0.960066088115942
24 "standing" "fbodyaccmagstd" -0.949522556376812
24 "standing" "fbodybodyaccjerkmagmean" -0.972251355217391
24 "standing" "fbodybodyaccjerkmagstd" -0.973195509565217
24 "standing" "fbodybodygyromagmean" -0.963922314202899
24 "standing" "fbodybodygyromagstd" -0.954407176956522
24 "standing" "fbodybodygyrojerkmagmean" -0.981119237826087
24 "standing" "fbodybodygyrojerkmagstd" -0.9797551
24 "walking" "tbodyaccmeanx" 0.276980816034483
24 "walking" "tbodyaccmeany" -0.0225446400534483
24 "walking" "tbodyaccmeanz" -0.110595952913793
24 "walking" "tbodyaccstdx" -0.47076236637931
24 "walking" "tbodyaccstdy" -0.154127498163793
24 "walking" "tbodyaccstdz" -0.288840016206897
24 "walking" "tgravityaccmeanx" 0.95970108137931
24 "walking" "tgravityaccmeany" -0.115116241810345
24 "walking" "tgravityaccmeanz" -0.140910029827586
24 "walking" "tgravityaccstdx" -0.983132400344828
24 "walking" "tgravityaccstdy" -0.962578844310345
24 "walking" "tgravityaccstdz" -0.962822966551724
24 "walking" "tbodyaccjerkmeanx" 0.0731938975362069
24 "walking" "tbodyaccjerkmeany" 0.0121254591034483
24 "walking" "tbodyaccjerkmeanz" -0.0116401387758621
24 "walking" "tbodyaccjerkstdx" -0.485863255344828
24 "walking" "tbodyaccjerkstdy" -0.302220161206897
24 "walking" "tbodyaccjerkstdz" -0.491189466034483
24 "walking" "tbodygyromeanx" -0.0545126870724138
24 "walking" "tbodygyromeany" -0.0658435879913793
24 "walking" "tbodygyromeanz" 0.0972006320344828
24 "walking" "tbodygyrostdx" -0.580597373275862
24 "walking" "tbodygyrostdy" -0.487166280172414
24 "walking" "tbodygyrostdz" -0.396154003275862
24 "walking" "tbodygyrojerkmeanx" -0.0625311679982759
24 "walking" "tbodygyrojerkmeany" -0.0502895008551724
24 "walking" "tbodygyrojerkmeanz" -0.0739835516362069
24 "walking" "tbodygyrojerkstdx" -0.490773455517241
24 "walking" "tbodygyrojerkstdy" -0.514246569655172
24 "walking" "tbodygyrojerkstdz" -0.557968202931034
24 "walking" "tbodyaccmagmean" -0.299983613965517
24 "walking" "tbodyaccmagstd" -0.48106401862069
24 "walking" "tgravityaccmagmean" -0.299983613965517
24 "walking" "tgravityaccmagstd" -0.48106401862069
24 "walking" "tbodyaccjerkmagmean" -0.399722201034483
24 "walking" "tbodyaccjerkmagstd" -0.409824562586207
24 "walking" "tbodygyromagmean" -0.403064156896552
24 "walking" "tbodygyromagstd" -0.563863212586207
24 "walking" "tbodygyrojerkmagmean" -0.507824745862069
24 "walking" "tbodygyrojerkmagstd" -0.556022765862069
24 "walking" "fbodyaccmeanx" -0.492419802586207
24 "walking" "fbodyaccmeany" -0.203193741396552
24 "walking" "fbodyaccmeanz" -0.344493013448276
24 "walking" "fbodyaccstdx" -0.462733639137931
24 "walking" "fbodyaccstdy" -0.182766476862069
24 "walking" "fbodyaccstdz" -0.314646918448276
24 "walking" "fbodyaccjerkmeanx" -0.509628168793103
24 "walking" "fbodyaccjerkmeany" -0.352829307068966
24 "walking" "fbodyaccjerkmeanz" -0.469920224310345
24 "walking" "fbodyaccjerkstdx" -0.507640734482759
24 "walking" "fbodyaccjerkstdy" -0.294353545672414
24 "walking" "fbodyaccjerkstdz" -0.511115619482759
24 "walking" "fbodygyromeanx" -0.468295081206897
24 "walking" "fbodygyromeany" -0.479841432931034
24 "walking" "fbodygyromeanz" -0.39144792137931
24 "walking" "fbodygyrostdx" -0.616915839310345
24 "walking" "fbodygyrostdy" -0.495896271896552
24 "walking" "fbodygyrostdz" -0.453337858448276
24 "walking" "fbodyaccmagmean" -0.434618912068966
24 "walking" "fbodyaccmagstd" -0.590265845517241
24 "walking" "fbodybodyaccjerkmagmean" -0.418641046896552
24 "walking" "fbodybodyaccjerkmagstd" -0.40297998362069
24 "walking" "fbodybodygyromagmean" -0.534509163793103
24 "walking" "fbodybodygyromagstd" -0.668032801896552
24 "walking" "fbodybodygyrojerkmagmean" -0.571594392068966
24 "walking" "fbodybodygyrojerkmagstd" -0.567447731896552
24 "walkingdownstairs" "tbodyaccmeanx" 0.288631208909091
24 "walkingdownstairs" "tbodyaccmeany" -0.0145730348310909
24 "walkingdownstairs" "tbodyaccmeanz" -0.104818820272727
24 "walkingdownstairs" "tbodyaccstdx" -0.08273248054
24 "walkingdownstairs" "tbodyaccstdy" -0.102607326783636
24 "walkingdownstairs" "tbodyaccstdz" -0.205566380745455
24 "walkingdownstairs" "tgravityaccmeanx" 0.950883416727273
24 "walkingdownstairs" "tgravityaccmeany" -0.128326710927273
24 "walkingdownstairs" "tgravityaccmeanz" -0.140123155018182
24 "walkingdownstairs" "tgravityaccstdx" -0.961845327454545
24 "walkingdownstairs" "tgravityaccstdy" -0.941478979454546
24 "walkingdownstairs" "tgravityaccstdz" -0.942207718727273
24 "walkingdownstairs" "tbodyaccjerkmeanx" 0.0802619828545455
24 "walkingdownstairs" "tbodyaccjerkmeany" -0.00447316273690909
24 "walkingdownstairs" "tbodyaccjerkmeanz" -0.00846915857363636
24 "walkingdownstairs" "tbodyaccjerkstdx" -0.337218894
24 "walkingdownstairs" "tbodyaccjerkstdy" -0.169291887741818
24 "walkingdownstairs" "tbodyaccjerkstdz" -0.290239376563636
24 "walkingdownstairs" "tbodygyromeanx" -0.0867069010690909
24 "walkingdownstairs" "tbodygyromeany" -0.0542300245127273
24 "walkingdownstairs" "tbodygyromeanz" 0.111973650603636
24 "walkingdownstairs" "tbodygyrostdx" -0.431919067945455
24 "walkingdownstairs" "tbodygyrostdy" -0.484673524
